"entity_id","CategoryName","sku","name","description","shortdesc","price","link","image","Brand","Rating","CaffeineType","Count","Flavored","Seasonal","Instock","Facebook","IsKCup"
"962","Ellis Coffee Beans","ELLBEAN","Ellis William Penn Blend Coffee Beans 10 2lb Bags","","Ellis William Penn Blend Coffee Beans 10 2LB Bags bulk quantity prepares many pots of whole bean delicious blended roast coffee by Ellis Coffee Beans.","125.9900","http://www.coffeeforless.com/ellis-william-penn-blend-coffee-beans-10-2lb-bags.html","http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/Ellis_Beans_William_penn.jpg","Ellis","5","Caffeinated","10","No","No","Yes","1","0"
"964","Lipton tea","867998","Lipton Decaffeinated Tea 72ct","","Lipton Decaffeinated Tea 72ct box allow you to make 72 individual servings of brisk and refreshing decaf tea when you serve Lipton Tea.","7.4900","http://www.coffeeforless.com/lipton-decaffeinated-tea-72ct.html","http://mcdn.coffeeforless.com/media/catalog/product//l/i/lipton-decaf-black-tea-72-ct.png","Lipton","","Decaffeinated","72","No","No","Yes","1","0"
"965","Tetley Tea","564654","Tetley Original Blend Tea bag","","A perfect cup of tea every time! Tetley tea is a rich source of antioxidants for a healthy lifestyle. 100 bags in a box.","8.9900","http://www.coffeeforless.com/tetley-original-blend-drawstring-tea-bag.html","http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/Tetley_teabags.jpg","Tetley","5","Caffeinated","","","No","Yes","1","0"
"967","Chock Full O' Nuts Ground Coffee","8698798","Chock Full O' Nuts Coffee Original Blend Ground Coffee 42 1.5oz Bags","","Chock Full O' Nuts Coffee Original Blend Ground Coffee 42 1.5oz Bags brew a complicated, delicious blended roast coffee from Chock Full O' Nuts Ground Coffee.","42.9900","http://www.coffeeforless.com/chock-full-o-nuts-coffee-original-blend-ground-coffee-42-1-5oz-bags.html","http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/intro/chocknutsfrac.jpg","Chock Full O' Nuts","5","Caffeinated","42","No","No","Yes","1","0"
"969","Sugar","4920000931","Domino Sugar 4lb Bag","","Domino Sugar 4lb Bag allow you to sweeten your coffee or tea with the traditional sweetening power of refined sugar by Domino Sugar.","7.5000","http://www.coffeeforless.com/domino-sugar-5lb-bag.html","http://mcdn.coffeeforless.com/media/catalog/product//d/o/domino-sugar-5lb-bag.png","Domino","5","","1","","","Yes","1","0"
"971","Bottled Spring Water","43543534","Poland Springs Bottled Water 24 16.9oz Bottles","","Poland Springs Bottled Water 24 16.9oz Bottles case stock you with 24 individual bottles of clean, crisp Poland brand water at great prices for Bottled Spring Water.","36.0000","http://www.coffeeforless.com/poland-springs-bottled-water-24-16-9oz-bottles.html","http://mcdn.coffeeforless.com/media/catalog/product/images/coffeepods/poland-springs-bottled-water-24-16-9oz-bottles-case.jpg","Poland Spring","5","","","","","Yes","1","0"
"973","Bottled Spring Water","54645","Evian Spring Water 24 11.2oz Bottles","","Evian Spring Water 24 11.2oz Bottles case supply you with 24 individual bottles of clear, delicious Evian brand water at great prices for Bottled Spring Water.","38.9900","http://www.coffeeforless.com/evian-spring-water-24-11-2oz-bottles.html","http://mcdn.coffeeforless.com/media/catalog/product/images/coffeepods/evian-spring-water-24-11-2oz-bottles-front-box.jpg","Evian","5","","","","","Yes","1","0"
"974","Martinson Ground Coffee","43534","Martinson Coffee Ground Coffee 42 1.75oz Bags","","Martinson Coffee 42 bags 1.75oz sealed coffee servings brew 42 single pots of coffee with full-flavored blended roast coffee by Martinson Ground Coffee.","39.9900","http://www.coffeeforless.com/martinson-coffee-ground-coffee-42-1-5oz-bags.html","http://mcdn.coffeeforless.com/media/catalog/product//m/a/martinson-ground-coffee.jpg","Martinson","5","Caffeinated","42","No","No","Yes","1","0"
"978","Oregon Chai Tea","9843","Oregon Chai Tea Packets 24ct","","Oregon Chai Tea Packets 24ct box allow you to brew 24 single servings of spicy chai tea when you steep Oregon Chai Tea.","18.9500","http://www.coffeeforless.com/oregon-chai-tea-packets-24ct.html","http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/oregon_chai.jpg","Oregon Chai","5","Caffeinated","","Yes","No","No","1","0"
"981","Lipton tea","34345","Lipton Black Tea 100ct Box","","Lipton Black Tea 100ct box allow you to brew 100 single servings of floral, full-bodied black tea when you steep Lipton Tea.","6.9900","http://www.coffeeforless.com/lipton-black-tea-100ct-box.html","http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/intro/Lipton2.JPG","Lipton","","Caffeinated","","No","No","Yes","1","0"
"982","Bowls","879899","Diplomat 12oz Plastic Bowls 125ct","","Diplomat 12oz Plastic Bowls 125ct box supplies you with 125 disposable plastic bowls when you need convenience, easy clean up, and bowls.","17.9900","http://www.coffeeforless.com/diplomat-12oz-plastic-bowls-125ct.html","http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/12oz_Plastic_Bowls.jpg","Diplomat","0","","125","","","Yes","1","0"
"983","Plates","324234","Diplomat 9 inch Plastic Plates 125ct","","Diplomat 9 inch Plastic Plates 125ct box keep you stocked with 125 disposable plates that perfectly meet your needs when you need Plates.","19.9900","http://www.coffeeforless.com/diplomat-9-inch-plastic-plates-125ct.html","http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/9inch_plastic_plates.jpg","Diplomat","0","","125","","","Yes","1","0"
"984","Plates","4534534","Diplomat 6 inch Plastic Plates 125ct","","Diplomat 6 inch Plastic Plates 125ct box keep you stocked with 125 disposable plates that perfectly meet your needs when you need Plates.","9.0000","http://www.coffeeforless.com/diplomat-6-inch-plastic-plates-125ct.html","http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/6inch_plastic_plates.jpg","Diplomat","0","","125","","","Yes","1","0"
"985","Plates","98789089","Superior 6 Inch Paper Plates 1000 ct","","Superior 6 Inch Paper Plates 1000 ct box keep you stocked with 1000 disposable plates that perfectly meet your needs when you need Plates.","24.5000","http://www.coffeeforless.com/superior-6-inch-paper-plates-1000-ct.html","http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/6inch_paper_plates.jpg","Superior","0","","1000","","","Yes","1","0"
"986","Plates","3454343","Superior 6 Inch Paper Plates 100 ct","","Superior 6 Inch Paper Plates 100 ct box keep you stocked with 100 disposable plates that perfectly meet your needs when you need Plates.","6.0000","http://www.coffeeforless.com/superior-6-inch-paper-plates-100-ct.html","http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/6inch_paper_plates.jpg","Superior","0","","100","","","Yes","1","0"
"987","Plates","56456433","9 inch Paper Plates 1200ct","","9 inch Paper Plates 1200ct case keep you stocked with 1200 disposable plates that perfectly meet your needs when you need Plates.","44.9900","http://www.coffeeforless.com/9-inch-paper-plates-1200ct.html","http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/9inch_paper_plates.jpg","Plasitrun Corporation","0","","1200","","","Yes","1","0"
"988","Plates","78899","9 inch Paper Plates 100ct","","9 inch Paper Plates 100ct box keep you stocked with 100 disposable plates that perfectly meet your needs when you need Plates.","6.9900","http://www.coffeeforless.com/9-inch-paper-plates-100ct.html","http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/9inch_paper_plates.jpg","Plasitrun Corporation","0","","100","","","Yes","1","0"
"989","Plates","DCC9PWQRPK","Dart 9 inch Styrofoam Plates 125ct","","Dart 9 inch Styrofoam Plates 125ct box keep you stocked with 125 disposable plates that perfectly meet your needs when you need Plates.","14.9900","http://www.coffeeforless.com/dart-9-inch-styrofoam-plates-125ct.html","http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/Dart_9in_Foam_Plates.jpg","Dart","0","","125","","","Yes","1","0"
"990","Coffee Cups","467564","16oz Styrofoam Coffee Cups 1000ct","","16oz Styrofoam Coffee Cups 1000ct case allow you to stock your beverage service supplies with 1000 long-lasting, heat resistant Styrofoam hot beverage cups..","69.9900","http://www.coffeeforless.com/16oz-styrofoam-coffee-cups-1000ct.html","http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/DART_16oz_foam.jpg","Dart","0","","1000","","","Yes","1","0"
"991","Coffee Cups","46464","20oz Styrofoam Coffee Cups 1000ct","","20oz Styrofoam Coffee Cups 1000ct case allow you to stock your beverage service supplies with 1000 long-lasting, heat resistant Styrofoam hot beverage cups..","110.9900","http://www.coffeeforless.com/20oz-styrofoam-coffee-cups-1000ct.html","http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/DART_20oz_foam.jpg","Dart","0","","1000","","","Yes","1","0"
"993","Coffee Cups","98089","Dart 9oz Plastic Cups 2500ct","","Dart 9oz Plastic Cups 2500ct case allow you to stock your beverage service supplies with 2500 disposable, glass-replacing plastic drink cups by Dart beverage cups..","98.8700","http://www.coffeeforless.com/dart-9oz-plastic-cups-2500ct.html","http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/Dart_9oz_plastic.jpg","Dart","0","","2500","","","Yes","1","0"
"994","Coffee Cups","9789890","12oz Plastic Cups 1000ct","","12oz Plastic Cups 1000ct case allow you to stock your beverage service supplies with 1000 disposable, glass-replacing plastic beverage cups..","69.0000","http://www.coffeeforless.com/12oz-plastic-cups-1000ct.html","http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/Sweetheart_7oz_plastic_cups.jpg","Dart","0","","1000","","","Yes","1","0"
"995","Coffee Cup Lids","434345","16oz Lids for Styrofoam Cups 1000ct","","16oz Lids for Styrofoam Cups 1000ct case supply your beverage service at home or at the office with 1000 single Styrofoam quality Coffee Cup Lids.","24.9900","http://www.coffeeforless.com/16oz-lids-for-styrofoam-cups-1000ct.html","http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/lift_n_lock.jpg","Dart","0","","1000","","","Yes","1","0"
"996","Coffee Cup Lids","435435","20oz Lids for Styrofoam Cups 1000ct","","20oz Lids for Styrofoam Cups 1000ct case allow you to stock your beverage service supplies with 1000 long-lasting, heat resistant Styrofoam hot beverage cups..","25.0000","http://www.coffeeforless.com/20oz-lids-for-styrofoam-cups-1000ct.html","http://mcdn.coffeeforless.com/media/catalog/product//2/0/20oz-coffe-cup-lid-for-sytrafoam-cups.jpg","Dart","0","","1000","","","No","1","0"
"997","Coffee Cups","9878900","8oz Paper Coffee Cups 1000ct","","8oz Paper Coffee Cups 1000ct case allow you to stock your beverage service supplies with 1000 durable yet disposable wax-sealed paper beverage cups..","68.9900","http://www.coffeeforless.com/8oz-paper-coffee-cups-1000ct.html","http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/Paper_cups.jpg","Dopaco","0","","1000","","","Yes","1","0"
"998","Coffee Cups","78997889","10oz Paper Coffee Cups 1000ct","","10oz Paper Coffee Cups 1000ct case allow you to stock your beverage service supplies with 1000 durable yet disposable wax-sealed paper beverage cups..","75.0000","http://www.coffeeforless.com/10oz-paper-coffee-cups-1000ct.html","http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/solo_10oz_cups.jpg","Dopaco","0","","1000","","","Yes","1","0"
"999","Coffee Cups","3453532","12oz Paper Cups 1000ct","","12oz Paper Cups 1000ct case allow you to stock your beverage service supplies with 1000 durable yet disposable wax-sealed paper beverage cups..","135.6300","http://www.coffeeforless.com/12oz-paper-cups-1000ct.html","http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/Paper_cups.jpg","Dopaco","0","","1000","","","Yes","1","0"
"1000","Coffee Cups","656345","16oz Paper Coffee Cups 1000ct","","16oz Paper Coffee Cups 1000ct case allow you to stock your beverage service supplies with 1000 durable yet disposable wax-sealed paper beverage cups..","95.0000","http://www.coffeeforless.com/16oz-paper-coffee-cups-1000ct.html","http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/Paper_cups.jpg","Dopaco","0","","1000","","","Yes","1","0"
"1001","Coffee Cups","45464","16oz Paper Cups 1000ct","","16oz Paper Cups 1000ct case allow you to stock your beverage service supplies with 1000 durable yet disposable wax-sealed paper beverage cups.","165.9900","http://www.coffeeforless.com/16oz-paper-cups-1000ct.html","http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/Paper_cups_16oz_caffe_latte.jpg","Dopaco","0","","1000","","","Yes","1","0"
"1002","Coffee Cups","4556","20oz Paper Cups 500ct","","20oz Paper Cups 500ct quantity allow you to stock your beverage service supplies with 500 durable yet disposable wax-sealed paper beverage cups..","99.5000","http://www.coffeeforless.com/20oz-paper-cups-500ct.html","http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/Paper_cups_16oz_caffe_latte.jpg","Dopaco","0","","500","","","Yes","1","0"
"1003","Coffee Cups","45234","20oz Paper Coffee Cups 500ct","","20oz Paper Coffee Cups 500ct quantity allow you to stock your beverage service supplies with 500 durable yet disposable wax-sealed paper beverage cups..","79.0000","http://www.coffeeforless.com/20oz-paper-coffee-cups-500ct.html","http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/Paper_cups.jpg","Dopaco","0","","500","","","Yes","1","0"
"1004","Coffee Cup Lids","3252346","8oz Tear Back Lids for Paper Coffee Cups 1000ct","","8oz Tear Back Lids for Paper Coffee Cups 1000ct case supply your beverage service at home or at the office with 1000 single tear back quality Coffee Cup Lids.","33.0000","http://www.coffeeforless.com/8oz-tear-back-lids-for-paper-coffee-cups-1000ct.html","http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/Tear_back_lids.jpg","Dopaco","0","","1000","","","Yes","1","0"
"1005","Coffee Cup Lids","35332","10oz Tear Back Lids for Paper Coffee Cups 1000ct","","10oz Tear Back Lids for Paper Coffee Cups 1000ct case supply your beverage service at home or at the office with 1000 single tear back quality Coffee Cup Lids.","33.0000","http://www.coffeeforless.com/10oz-tear-back-lids-for-paper-coffee-cups-1000ct.html","http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/Tear_back_lids.jpg","Dopaco","0","","1000","","","Yes","1","0"
"1006","Coffee Cup Lids","6746435","12oz Tear Back Lids for Paper Coffee Cups 1000ct","","12oz Tear Back Lids for Paper Coffee Cups 1000ct case supply your beverage service at home or at the office with 1000 single tear back quality Coffee Cup Lids.","33.9900","http://www.coffeeforless.com/12oz-tear-back-lids-for-paper-coffee-cups-1000ct.html","http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/Tear_back_lids.jpg","Dopaco","0","","1000","","","Yes","1","0"
"1007","Coffee Cup Lids","456345","20oz Tear Back Lids for Paper Coffee Cups 1000ct","","20oz Tear Back Lids for Paper Coffee Cups 1000ct case supply your beverage service at home or at the office with 1000 single tear back quality Coffee Cup Lids.","33.0000","http://www.coffeeforless.com/20oz-tear-back-lids-for-paper-coffee-cups-1000ct.html","http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/Tear_back_lids.jpg","Dopaco","0","","1000","","","Yes","1","0"
"1008","Coffee Cup Lids","54635423","16oz Tear Back Lids for Paper Coffee Cups 1000ct","","16oz Tear Back Lids for Paper Coffee Cups 1000ct case supply your beverage service at home or at the office with 1000 single tear back quality Coffee Cup Lids.","33.0000","http://www.coffeeforless.com/16oz-tear-back-lids-for-paper-coffee-cups-1000ct.html","http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/Tear_back_lids.jpg","Dopaco","0","","1000","","","Yes","1","0"
"1009","Napkins","98709-","Cocktail Napkins 8 inch 4000 ct","","Cocktail Napkins 8 inch 4000 ct bulk quantity ensures you have 4000 disposable napkins that are perfect for your events that necessitate paper Napkins.","33.0000","http://www.coffeeforless.com/cocktail-napkins-8-inch-4000-ct.html","http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/cocktail_napkins_500.jpg","Marcal","0","","4000","","","Yes","1","0"
"1010","Coffee Decanters","345334","Black Coffee Decanter","","Black Coffee Decanter is a standard warming plate model with glass base that is color coded to indicate it is a regular Coffee Decanter.","13.0000","http://www.coffeeforless.com/black-coffee-decanter.html","http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/regualar_pot.jpg","CoffeeServ","0","","1","","","Yes","1","0"
"1011","Coffee Decanters","36533","Orange Coffee Decanter","","Orange Coffee Decanter is a standard warming plate model with glass base that is color coded to indicate it is a decaffeinated Coffee Decanter.","13.0000","http://www.coffeeforless.com/orange-coffee-decanter.html","http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/decaf_coffeePot.jpg","CoffeeServ","0","","1","","","Yes","1","0"
"1016","Nescafe Ground Coffee","8956","Nescafe 100% Colombian Decaffeinated Ground Coffee 5 14oz Bags","","Nescafe 100% Colombian Decaffeinated Ground Coffee 5 14oz Bags make cup after cup of full-flavored and delicious decaffeinated coffee from Nescafe Ground Coffee.","170.0000","http://www.coffeeforless.com/nescafe-100-colombian-decaffeinated-ground-coffee-5-14oz-bags.html","http://mcdn.coffeeforless.com/media/catalog/product//n/e/nescafe-colombian-decaf-ground-coffee.png","Nescafe","0","Decaffeinated","5","No","No","Yes","1","0"
"1019","Nescafe Ground Coffee","987899","Nescafe European Roast Ground Coffee 5 14oz Bags","","Nescafe European Roast Ground Coffee 5 14oz Bags make it possible to make mug after mug of rich, smooth specialty coffee from Nescafe Ground Coffee.","180.0000","http://www.coffeeforless.com/nescafe-european-roast-ground-coffee-5-14oz-bags.html","http://mcdn.coffeeforless.com/media/catalog/product//n/e/nescafe-european-roast-ground-coffee.png","Nescafe","0","Caffeinated","5","No","No","No","1","0"
"1021","Nescafe Ground Coffee","9870898","Nescafe Chocolate Mocha Cappuccino Mix 6 2lb Bags","","Nescafe Chocolate Mocha Frothy Beverage Mix 6 2lb Bags enable you to steep cup after cup of chocolate flavored coffee from Nescafe Cappuccino Mix.","52.0000","http://www.coffeeforless.com/nescafe-chocolate-mocha-cappuccino-mix-6-2lb-bags.html","http://mcdn.coffeeforless.com/media/catalog/product//n/e/nescafe-chocolate-mocha-frothy-coffee-beverage.png","Nescafe","0","Caffeinated","6","Yes","No","Yes","1","0"
"1022","Nescafe Ground Coffee","8798090","Nescafe Latte Ground Coffee Mix 6 2lb Bags","","Nescafe Latte Ground Coffee 6 2lb Bags enable you to produce mug after mug of sweet, spicy specialty coffee from Nescafe drink Mix.","52.0000","http://www.coffeeforless.com/nescafe-latte-mix-6-2lb-bags.html","http://mcdn.coffeeforless.com/media/catalog/product//n/e/nescafe-latte-cappuccino-mix.png","Nescafe","","Caffeinated","6","Yes","No","No","1","0"
"1028","Nescafe Ground Coffee","8769808","Nescafe Butterfinger Cappuccino Ground Coffee Mix 6 2lb Bags","","Nescafe Butterfinger Cappuccino Mix 6 2lb Bags allow you to infuse mug after mug of candy bar flavored coffee from Nescafe Cappuccino Mix.","52.0000","http://www.coffeeforless.com/nescafe-butterfinger-cappuccino-mix-6-2lb-bags.html","http://mcdn.coffeeforless.com/media/catalog/product//n/e/nescafe-butterfinger-ground-coffee-cappuccino-mix-6-2lb-bags.png","Nescafe","0","Caffeinated","6","Yes","No","Yes","1","0"
"1034","Tortuga Rum Cakes","BB-RCB16","Tortuga Banana Coffee Cake 16oz","","Tortuga Banana Coffee Cake 16oz cake is the taste sensation making a big splash online and you chance to try a banana coffee Tortuga Rum Cakes.","17.5000","http://www.coffeeforless.com/tortuga-banana-coffee-cake-16oz.html","http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/tortugabigpic.jpg","Tortuga","5","","1","","","Yes","1","0"
"1038","Tortuga Rum Cakes","B-RCC16","Tortuga Caribbean Chocolate Rum Cake 16oz","","Tortuga Caribbean Chocolate Rum Cake 16oz cake is the taste sensation making a big splash online and you chance to try a chocolate Tortuga Rum Cakes.","17.5000","http://www.coffeeforless.com/tortuga-caribbean-chocolate-rum-cake-16oz.html","http://mcdn.coffeeforless.com/media/catalog/product//t/o/tortuga-rum-cake-chocolate-16oz.jpg","Tortuga","4","","1","","","Yes","1","0"
"1039","Tortuga Rum Cakes","AB-RCCN16","Tortuga Coconut Rum Cake 16oz","","Tortuga Coconut Rum Cake 16oz cake is the taste sensation making a big splash online and you chance to try a coconut Tortuga Rum Cakes.","17.5000","http://www.coffeeforless.com/tortuga-coconut-rum-cake-16oz.html","http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/tortugabigpic.jpg","Tortuga","0","","1","","","Yes","1","0"
"1040","Tortuga Rum Cakes","A-RC16","Tortuga Original Golden Walnut Rum Cake 16oz","","Tortuga Original Golden Walnut Rum Cake 16oz cake is the taste sensation making a big splash online and you chance to try a golden walnut Tortuga Rum Cakes.","17.5000","http://www.coffeeforless.com/tortuga-original-golden-walnut-rum-cake-16oz.html","http://mcdn.coffeeforless.com/media/catalog/product//t/o/tortuga-rum-cake-golden-original-16oz.jpg","Tortuga","0","","1","","","Yes","1","0"
"1050","New York Ground Coffee","9877897","Jamaica Blue Mountain Coffee Mug and Ground Coffee","","Jamaica Blue Mountain Coffee Mug and 2 Ounce Ground Coffee gift set makes many cups of delicious, aromatic imported coffee from Jamaica Blue Mountain Ground Coffee.","17.9900","http://www.coffeeforless.com/jamaica-blue-mountain-coffee-mug-and-coffee.html","http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/v4-65.jpg","Jamaica Blue Mountain","","Caffeinated","1","No","No","No","1","0"
"1053","Venice Biscotti","289732","Venice Biscotti Almond 10 Count 2.5oz","","Venice Biscotti Almond 10 Count 2.5oz packs let you enjoy authentic biscotti so that you need not travel to Italy to enjoy gourmet quality almond Venice Biscotti.","12.0000","http://www.coffeeforless.com/venice-biscotti-almond-10-count-2-5oz.html","http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/biscottialmond.jpg","Venice","0","","10","","","No","1","0"
"1054","Venice Biscotti","2434232","Venice Biscotti Almond 50 Count 2.5oz","","Venice Biscotti Almond 50 Count 2.5oz bulk packs let you enjoy authentic biscotti so that you can enjoy gourmet quality Italian almond Venice Biscotti.","49.0000","http://www.coffeeforless.com/venice-biscotti-almond-50-count-2-5oz.html","http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/biscottialmond.jpg","Venice","0","","50","","","No","1","0"
"1055","Venice Biscotti","34534","Venice Biscotti Chocolate 10 Count 2.5oz","","Venice Biscotti Chocolate 10 Count 2.5oz packs let you enjoy authentic biscotti so that you can enjoy gourmet quality Italian chocolate Venice Biscotti.","12.0000","http://www.coffeeforless.com/venice-biscotti-chocolate-10-count-2-5oz.html","http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/biscottichocolate.jpg","Venice","0","","10","","","No","1","0"
"1056","Venice Biscotti","93490","Venice Biscotti Chocolate 50 Count 2.5oz","","Venice Biscotti Chocolate 50 Count 2.5oz bulk packs let you enjoy authentic biscotti so that you can enjoy gourmet quality Italian chocolate Venice Biscotti.","49.0000","http://www.coffeeforless.com/venice-biscotti-chocolate-50-count-2-5oz.html","http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/biscottichocolate.jpg","Venice","0","","50","","","No","1","0"
"1057","Ashby's Tea","98709","Ashby's Earl Grey Tea 25ct","","Ashby's Earl Grey Tea 25ct box allow you to make 25 individual servings of bergamot-rich black tea when you serve Ashby's Tea.","9.5000","http://www.coffeeforless.com/ashby-s-earl-grey-tea-25ct.html","http://mcdn.coffeeforless.com/media/catalog/product//a/s/ashbys-earl-grey-tea-bags.jpg","Ashby's","0","Caffeinated","25","No","No","Yes","1","0"
"1058","Ashby's Tea","897099","Ashby's Afternoon Tea 25ct","","Ashby's Afternoon Tea 25ct box allow you to steep 25 individual cups of brisk, complicated blended tea when you prepare Ashby's Tea.","9.5000","http://www.coffeeforless.com/ashbys-afternoon-tea-25ct.html","http://mcdn.coffeeforless.com/media/catalog/product//a/s/ashbys-afternoon-tea-bags.jpg","Ashby's","5","Caffeinated","25","No","No","Yes","1","0"
"1059","Ashby's Tea","3535","Ashby's Assam Tea 25ct","","Ashby's Assam Tea 25ct box allow you to prepare 25 single cups of rich, malty black tea when you make Ashby's Tea.","9.5000","http://www.coffeeforless.com/ashbys-assam-tea-25ct.html","http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/Assam.jpg","Ashby's","0","Caffeinated","25","No","No","No","1","0"
"1060","Ashby's Tea","3453453","Ashby's Ceylon Tea 25ct","","Ashby's Ceylon Tea 25ct box allow you to prepare 25 single cups of bold, full-bodied black tea when you make Ashby's Tea.","9.5000","http://www.coffeeforless.com/ashbys-ceylon-tea-25ct.html","http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/Ceylon.jpg","Ashby's","5","Caffeinated","25","No","No","No","1","0"
"1061","Ashby's Tea","345345","Ashby's Darjeeling Tea 25ct","","Ashby's Darjeeling Tea 25ct box allow you to brew 25 single servings of sweet, spicy black tea when you steep Ashby's Tea.","9.5000","http://www.coffeeforless.com/ashbys-darjeeling-tea-25ct.html","http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/Darjeeling.jpg","Ashby's","","Caffeinated","25","No","No","No","1","0"
"1062","Ashby's Tea","89009","Ashby's English Breakfast Tea 25ct","","Ashby's English Breakfast Tea 25ct box allow you to steep 25 individual cups of floral, full-bodied black tea when you prepare Ashby's Tea.","9.5000","http://www.coffeeforless.com/ashbys-english-breakfast-tea-25ct.html","http://mcdn.coffeeforless.com/media/catalog/product//a/s/ashbys-english-breakfast-tea-bags.jpg","Ashby's","0","Caffeinated","25","No","No","Yes","1","0"
"1063","Ashby's Tea","8909999","Ashby's Lemon Ginger Tea 25ct","","Ashby's Lemon Ginger Tea 25ct box allow you to brew 25 single servings of refreshing lemon fruit tea when you steep Ashby's Tea.","9.5000","http://www.coffeeforless.com/ashbys-lemon-tea-25ct.html","http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/Lemon.jpg","Ashby's","5","Caffeinated","25","Yes","No","Yes","1","0"
"1064","Ashby's Tea","4349992","Ashby's Raspberry Tea 20ct","","Ashby's Raspberry Tea 20ct box allow you to make 20 individual servings of sweet berry fruit tea when you serve Ashby's Tea.","9.5000","http://www.coffeeforless.com/ashby-s-raspberry-tea-20ct.html","http://mcdn.coffeeforless.com/media/catalog/product//a/s/ashbys-raspberry-tea-bags.png","Ashby's","0","Caffeinated","25","Yes","No","Yes","1","0"
"1065","Ashby's Tea","890990","Ashby's English Breakfast Decaf 25ct","","Ashby's English Breakfast Decaf 25ct box allow you to make 25 individual servings of robust, floral black tea when you serve Ashby's Tea.","9.5000","http://www.coffeeforless.com/ashbys-decaf-english-breakfast-tea-25ct.html","http://mcdn.coffeeforless.com/media/catalog/product//a/s/ashbys-decaf-english-breakfast-tea-25ct.jpg","Ashby's","0","Decaffeinated","25","No","No","Yes","1","0"
"1067","Ashby's Tea","988090","Ashby's Japanese Green Tea 25ct","","Ashby's Japanese Green Tea 25ct box allow you to prepare 25 single cups of rich, toasty green tea when you make Ashby's Tea.","9.5000","http://www.coffeeforless.com/ashby-s-japanese-green-tea-25ct.html","http://mcdn.coffeeforless.com/media/catalog/product//a/s/ashbys-japanese-green-tea.jpg","Ashby's","4","Caffeinated","25","No","No","Yes","1","0"
"1068","Ashby's Tea","45454","Ashby's Caffeine Free Chamomile Herbal Tea 25ct","","Ashby's Caffeine Free Chamomile Herbal Tea 25ct box allow you to brew 25 single servings of sweet, floral herbal tea when you steep Ashby's Tea.","9.5000","http://www.coffeeforless.com/ashbys-caffeine-free-chamomile-herbal-tea-25ct.html","http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/Camomile.jpg","Ashby's","0","Caffeine Free","25","No","No","No","1","0"
"1070","Ashby's Tea","9880923","Ashby's Caffeine Free Peppermint Herbal Tea 25ct","","Ashby's Caffeine Free Peppermint Herbal Tea 25ct box allow you to steep 25 individual cups of cool mint herbal tea when you prepare Ashby's Tea.","9.5000","http://www.coffeeforless.com/ashbys-caffeine-free-peppermint-herbal-tea-25ct.html","http://mcdn.coffeeforless.com/media/catalog/product//a/s/ashbys-caffeine-free-peppermint-herbal-tea-20ct.jpg","Ashby's","0","Caffeine Free","25","Yes","No","No","1","0"
